student_id,first_name,last_name,gender,year_level,major_id,gpa,enrollment_date,expected_graduation_year,attendance_rate,academic_standing,scholarship_status,active_status
S01357,Blake,Cooper,Non-Binary,Freshman,MAJ017,2.6,2025-08-06 00:00:00,2029,90.87,Good,None,Active
S01358,Alex,Bennett,Male,Junior,MAJ013,2.51,2023-09-06 00:00:00,2027,82.53,Good,None,Active
S01359,Morgan,Price,Non-Binary,Senior,MAJ009,3.47,2022-08-10 00:00:00,2026,85.04,Good,None,Active
S01360,Jamie,Hayes,Non-Binary,Freshman,MAJ002,2.83,2025-09-07 00:00:00,2029,100.0,Good,Full,Graduated
S01361,Avery,Price,Female,senior,MAJ016,2.62,2022-09-20 00:00:00,2026,93.48,Good,Partial,Active
S01362,Drew,Mitchell,Male,Freshman,MAJ013,2.23,2025-09-04 00:00:00,2029,75.41,Academic Warning,None,Graduated
S01363,Riley,Morgan,Female,Freshman,MAJ024,2.84,2025-09-16 00:00:00,2029,89.49,Good,None,Active
S01364,Cameron,Carter,Male,Senior,MAJ018,2.38,2022-08-05 00:00:00,2026,92.11,Academic Warning,Partial,Active
S01365,Riley,Brooks,Male,Sophomore,MAJ024,3.03,2024-09-06 00:00:00,2028,70.21,Good,None,Active
S01366,Sam,Price,Male,Senior,MAJ007,3.0,2022-08-05 00:00:00,2026,87.24,Good,None,Active
S01367,Reese,Turner,Female,Sophomore,MAJ003,3.03,2024-08-07 00:00:00,2028,75.75,Good,None,Active
S01368,Riley,Cooper,Female,Sophomore,MAJ009,3.35,2024-08-22 00:00:00,2028,79.99,Good,None,Active
S01369,Casey,Carter,,Junior,MAJ011,3.92,2023-09-18 00:00:00,2027,87.95,Honors,None,Active
S01370,Quinn,Ward,Male,Freshman,MAJ022,3.16,2025-10-24 00:00:00,2029,94.18,Good,Full,Active
S01371,Jordan,Carter,Female,Sophomore,MAJ017,3.83,2024-08-05 00:00:00,2028,92.37,Honors,None,Active
S01372,Alex,Hayes,Male,Junior,MAJ004,3.32,2023-09-20 00:00:00,2027,99.77,Good,Partial,Active
S01373,Drew,Carter,Male,Sophomore,MAJ016,3.09,2024-08-20 00:00:00,2028,84.71,Good,None,Active
S01374,Quinn,Carter,Male,Freshman,MAJ008,3.4,2025/10/08 00:00:00,2029,,Good,Partial,Active
S01375,Quinn,Ward,Female,Sophomore,MAJ024,3.85,2024-10-24 00:00:00,2028,78.88,Honors,None,Active
S01376,Parker,Hayes,Non-Binary,Senior,MAJ007,3.7,2022-08-08 00:00:00,2026,100.0,Honors,None,Active
S01377,Morgan,Cooper,Female,Sophomore,MAJ024,2.51,2024-09-01 00:00:00,2028,71.7,Good,Partial,Active
S01378,Cameron,Reed,Male,Freshman,MAJ003,2.75,2025-10-21 00:00:00,2029,67.0,,Full,Active
S01379,Alex,Reed,Male,Sophomore,MAJ007,2.93,2024-10-02 00:00:00,2028,85.49,Good,None,Active
S01380,Riley,Turner,Male,Sophomore,MAJ012,2.98,2024-08-11 00:00:00,2028,91.43,Good,Full,Active
S01381,Sam,Turner,Male,Freshman,MAJ021,3.63,2025-08-10 00:00:00,2029,90.58,Good,None,Graduated
S01382,Taylor,Brooks,Male,Freshman,MAJ002,4.0,2025-09-11 00:00:00,2029,86.15,Honors,None,Active
S01383,Avery,Ward,Female,Freshman,MAJ023,2.86,2025-09-12 00:00:00,2029,82.63,Good,Partial, Active 
S01384,Avery,Foster,Male,Senior,MAJ016,3.36,2022-08-21 00:00:00,2026,77.47,Good,None,Active
S01385,Jordan,Wilson,Non-Binary,Freshman,MAJ015,3.23,2025-10-20 00:00:00,2029,95.21,Good,None,Active
S01386,Sam,Price,Female,Senior,MAJ022,2.73,2022-08-23 00:00:00,2026,95.55,Good,None,Active
S01387,Parker,Mitchell,Male,Senior,MAJ004,2.81,2022-10-16 00:00:00,2026,92.61,Good,Full,Active
S01388,Alex,Wilson,Female,Junior,MAJ021,4.0,2023-09-18 00:00:00,2027,82.03,Honors,Partial,Graduated
S01389,Reese,Cooper,Non-Binary,Junior,MAJ012,2.67,2023-09-12 00:00:00,2027,85.71,Good,None,Active
S01390,Jordan,Collins,Male,Senior,MAJ013,3.59,2022-10-17 00:00:00,2026,75.54,Good,Partial,Active
S01391,Taylor,Brooks,Female,Sophomore,MAJ014,2.64,2024-10-02 00:00:00,2028,89.06,Good,Partial,Active
S01392,Cameron,Collins,Non-Binary,Junior,MAJ010,2.1,2023-10-28 00:00:00,2027,78.01,Academic Warning,None,Active
S01393,Avery,Bennett,Non-Binary,Sophomore,MAJ019,3.06,2024-09-13 00:00:00,2028,97.54,Good,Partial,Active
S01394,Parker,Parker,Non-Binary,Freshman,MAJ024,3.56,2025-10-01 00:00:00,2029,81.42,Good,Partial,Active
S01395,Jamie,Turner,Non-Binary,Sophomore,MAJ020,2.5,2024-09-10 00:00:00,2028,80.38,Academic Warning,Partial,Active
S01396,Jordan,Wilson,Female,Sophomore,MAJ023,3.61,2024-08-18 00:00:00,2028,71.59,Good,None,Active
S01397,Blake,Brooks,Female,Freshman,MAJ018,1.93,2025-09-28 00:00:00,2029,78.32,Probation,Partial,Active
S01398,Reese,Parker,Non-Binary,freshman,MAJ002,2.45,2025-08-01 00:00:00,2029,90.66,Academic Warning,Partial,Active
S01399,Riley,Carter,Non-Binary,Senior,MAJ003,3.26,2022-10-09 00:00:00,2026,80.92,Good,,Active
S01400,Riley,Morgan,Non-Binary,Junior,MAJ023,2.97,2023-08-27 00:00:00,2027,100.0,Good,None,Active
S01401,Casey,Morgan,Non-Binary,Sophomore,MAJ004,2.73,2024-10-28 00:00:00,2028,100.0,Good,Partial,Active
S01402,Jamie,Turner,Male,Freshman,MAJ001,2.3,2025-10-09 00:00:00,2029,96.09,Academic Warning,Partial,Active
S01403,Reese,Collins,Female,Junior,MAJ004,2.57,2023-09-09 00:00:00,2027,85.98,Good,None,Active
S01404,Cameron,Wilson,Male,Senior,MAJ023,2.97,2022-08-24 00:00:00,2026,73.95,,Partial,Active
S01405,Jordan,Collins,Female,Senior,MAJ004,3.1,2022-09-06 00:00:00,2026,78.88,Good,Partial,Active
S01406,Jamie,Wilson,Non-Binary,Junior,MAJ024,3.66,2023-09-01 00:00:00,2027,92.99,Good,None,Graduated
S01407,Sam,Foster,Female,Senior,MAJ017,3.17,2022-08-05 00:00:00,2026,81.59,Good,None,Active
S01408,Cameron,Carter,Non-Binary,Senior,MAJ003,3.81,2022-10-05 00:00:00,2026,85.5,Honors,Partial,Active
S01409,Cameron,Bennett,Female,Junior,MAJ002,3.29,2023-08-27 00:00:00,2027,86.95,Good,None,Active
S01410,Taylor,Parker,Female,Senior,MAJ002,3.92,05-09-2022 00:00,2026,95.64,Honors,Full,Active
S01411, Alex ,Ward,Female,Senior,MAJ019,2.64,2022-10-24 00:00:00,2026,83.9,Good,Partial,Active
S01412,Taylor,Collins,Non-Binary,Freshman,MAJ003,2.22,2025-09-27 00:00:00,2029,82.64,Academic Warning,None,Active
S01413,Alex,Reed,Non-Binary,Freshman,MAJ001,3.24,2025-09-21 00:00:00,2029,95.72,Good,None,Active
S01414,Avery,Brooks,Female,Freshman,MAJ016,3.24,2025-10-27 00:00:00,2029,80.63,Good,None,Active
S01415,Morgan,Bennett,Male,Freshman,MAJ004,1.97,2025-08-12 00:00:00,2029,91.17,Probation,Partial,Active
S01416,Cameron,Hayes,Non-Binary,Senior,MAJ021,3.03,2022-08-16 00:00:00,2026,97.35,Good,None,Active
S01417,Casey,Mitchell,Female,Freshman,MAJ008,2.91,2025-10-11 00:00:00,2029,71.26,Good,None,Graduated
S01418,Blake,Morgan,Non-Binary,Senior,MAJ015,3.07,2022-08-06 00:00:00,2026,85.11,Good,None,Active
S01419,Cameron,Wilson,Non-Binary,Freshman,MAJ009,3.85,10-10-2025 00:00,2029,73.77,Honors,Partial,Active
S01420,Casey,Cooper,Male,Senior,MAJ021,2.49,2022-10-12 00:00:00,2026,98.29,Academic Warning,Full,Active
S01421,Jordan,Ward,Female,Junior,MAJ001,4.75,2023-08-25 00:00:00,2027,93.66,Honors,Partial,Active
S01422,Jamie,Ward,Male,Sophomore,MAJ016,2.05,2024-08-04 00:00:00,2028,85.8,Academic Warning,None,Graduated
S01423,Jordan,Mitchell,Female,Sophomore,MAJ005,2.49,2024-08-25 00:00:00,2028,71.4,Academic Warning,None,Active
S01424,Jamie,Bennett,Non-Binary,Sophomore,MAJ018,3.45,2024-10-11 00:00:00,2028,89.89,,None,Graduated
S01425,Cameron,Bennett,Non-Binary,Senior,MAJ019,2.95,2022-09-18 00:00:00,2026,87.84,Good,None,Active
S01426,Cameron,Carter,Non-Binary,Senior,MAJ011,4.0,2022-10-14 00:00:00,2026,86.16,Honors,None,Active
S01427,Morgan,Turner,Female,Senior,MAJ020,3.91,2022-08-12 00:00:00,2026,92.8,Honors,None,Withdrawn
S01428,Avery,Collins,Female,Freshman,MAJ012,2.66,2025-08-02 00:00:00,2029,98.81,Good,Full,Active
S01429,Quinn,Price,Female,Senior,MAJ008,3.15,2022-09-15 00:00:00,2026,83.29,Good,None,Active
S01430,Blake,Bennett,Female,Senior,MAJ012,3.6,2022-08-27 00:00:00,2026,88.82,Good,None,Active
S01431,Jamie,Turner,Female,Freshman,MAJ023,3.02,2025-09-24 00:00:00,2029,85.83,Good,None,Graduated
S01432,Jamie,Carter,Non-Binary,Sophomore,MAJ023,3.69,2024-10-03 00:00:00,2028,71.85,Good,None,Active
S01433,Taylor,Mitchell,Female,Freshman,MAJ005,2.83,2025-08-08 00:00:00,2029,88.8,Good,None,Active
S01434,Taylor,Ward,Female,Senior,MAJ004,3.21,2022-09-24 00:00:00,2026,93.28,Good,None,Active
S01435,Drew,Bennett,,Senior,MAJ014,3.93,2022-09-15 00:00:00,2026,78.39,Honors,Partial,Active
S01436,Taylor,Morgan,Non-Binary,Sophomore,MAJ004,1.88,2024-08-20 00:00:00,2028,80.61,Probation,Partial,Active
S01437,Reese,Bennett,Non-Binary,Freshman,MAJ023,,2025-09-18 00:00:00,2029,75.77,Good,Partial,Active
S01438,Casey,Turner,Female,Junior,MAJ009,3.03,2023-09-06 00:00:00,2027,86.76,Good,None,Active
S01439,Taylor,Turner,Female,Sophomore,MAJ008,2.7,2024-09-20 00:00:00,2028,79.88,good,None,Active
S01440,Avery,Foster,Female,Senior,MAJ019,2.84,2022-10-15 00:00:00,2026,73.86, Good ,None, Active 
S01441,Cameron,Wilson,Female,Sophomore,MAJ019,2.65,2024-09-21 00:00:00,2028,87.67,Good,None,Active
S01442,Riley,Foster,Male,Freshman,MAJ002,3.7,2025-08-08 00:00:00,2029,94.0,Good,None,Active
S01443,Parker,Morgan,Male,Freshman,MAJ008,3.23,2025-08-18 00:00:00,2029,75.31,Good,None,Graduated
S01444,Jordan,Foster,Non-Binary,Freshman,MAJ006,2.75,2025-08-19 00:00:00,2029,86.15,Good,Full,Active
S01445,Jordan,Brooks,Female,Freshman,MAJ015,3.2,2025-09-25 00:00:00,2029,78.74,Good,None,Active
S01446,Quinn,Bennett,Non-Binary,Freshman,MAJ009,3.58,2025-09-05 00:00:00,2029,80.16,Good,Partial,Active
S01447,Jamie,Reed,Female,Sophomore,MAJ012,2.73,2024-10-26 00:00:00,2028,74.63,Good,Partial,Active
S01448,Drew,Foster,Female,Senior,MAJ007,3.61,2022-09-06 00:00:00,2026,88.21,Good,,Active
S01449, Jordan ,Turner,Female,Senior,MAJ023,3.62,2022-08-26 00:00:00,2026,82.34,Good,Partial,Active
S01450,Avery,Reed,Non-Binary,Junior,MAJ014,3.2,2023-10-21 00:00:00,2027,93.56,Good,None,Active
S01451,Taylor,Mitchell,Male,Sophomore,MAJ019,3.46,2024-09-20 00:00:00,2028,90.21,Good,Partial,Active
S01452,Quinn,Hayes,Male,Senior,MAJ019,3.28,2022-08-07 00:00:00,2026,90.95,Good,Full,Active
S01453,Parker,Hayes,Male,Senior,MAJ011,3.3,2022-08-26 00:00:00,2026,95.38,Good,None,Active
S01454,Reese,Ward,Female,Sophomore,MAJ016,3.62,2024-09-04 00:00:00,2028,83.59,Good,None,Active
S01455, Jordan ,Brooks,Non-Binary,Sophomore,MAJ011,2.52,2024-09-12 00:00:00,2028,78.62,Good,None,Active
S01456,Casey,Collins,Male,Senior,MAJ018,3.37,2022-09-21 00:00:00,2026,,Good,Full,Graduated
S01457,Drew,Morgan,Male,Senior,MAJ006,3.37,2022-09-13 00:00:00,2026,75.26,Good,None,Active
S01458,Drew,Mitchell,Non-Binary,Junior,MAJ008,2.77,2023-10-11 00:00:00,2027,91.37,Good,None, Active 
S01459,Casey,Cooper,Non-Binary,Junior,MAJ018,3.99,2023-08-20 00:00:00,2027,80.62,Honors,Full,Active
S01460,Jamie,Price,Non-Binary,Senior,MAJ021,2.68,2022-08-05 00:00:00,2026,87.04,Good,Partial,Active
S01461,Cameron,Price,Female,Freshman,MAJ005,3.01,2025-08-13 00:00:00,2029,91.02,Good, Partial ,Active
S01462,Drew,Hayes,Non-Binary,Sophomore,MAJ022,2.88,2024-09-04 00:00:00,2028,85.09,Good,None,Active
S01463,Blake,Bennett,Male,Senior,MAJ014,3.39,2022-08-13 00:00:00,2026,81.42,Good,None,Active
S01464,Drew,Parker,Non-Binary,Senior,MAJ002,3.05,2022-10-16 00:00:00,2026,70.68,Good,none,Active
S01465,Drew,Wilson,Non-Binary,Junior,MAJ014,3.37,2023-08-11 00:00:00,2027,76.84,Good,None,Withdrawn
S01466,Alex,Cooper,Male,Senior,MAJ014,2.53,2022-09-16 00:00:00,2026,78.63,Good,None,Active
S01467,Quinn,Hayes,Male,Freshman,MAJ003,3.35,2025-09-09 00:00:00,2029,77.69,Good,Partial,Active
S01468,Cameron,Carter,Male,Freshman,MAJ001,3.81,15/10/2025 00:00,2029,81.3,Honors,Partial,Active
S01469,Casey,Wilson,Female,Junior,MAJ016,2.76,2023-08-14 00:00:00,2027,85.32,Good,None,Active
S01470,Riley,Bennett,Male,Freshman,MAJ019,4.0,2025-09-18 00:00:00,2029,84.79,Honors,Partial,Active
S01471,Riley,Cooper,Non-Binary,Junior,MAJ003,3.13,2023-10-13 00:00:00,2027,92.49,Good,Partial,Active
S01472,Morgan,Carter,Non-Binary,Senior,MAJ020,2.81,2022-10-19 00:00:00,2026,85.78,Good,Partial,Active
S01473,Jamie,Turner,Non-Binary,Senior,MAJ012,3.32,2022-10-11 00:00:00,2026,89.44,Good,None,Graduated
S01474,Drew,Price,Male,Senior,MAJ017,3.13,2022-08-26 00:00:00,2026,99.99,Good,Full,Active
S01475,Alex,Collins,Female,Junior,MAJ012,2.75,2023-10-15 00:00:00,2027,88.45,Good,Partial,Active
S01476,Jamie,Parker,Male,Freshman,MAJ003,2.8,2025-10-18 00:00:00,2029,62.06,Good,Partial,Active
S01477,Morgan,Parker,Non-Binary,Freshman,MAJ018,2.84,2025-10-01 00:00:00,2029,84.3,Good,None,Active
S01478,Casey,Reed,Female,Sophomore,MAJ016,3.03,2024-10-16 00:00:00,2028,85.72,Good,Partial,Active
S01479,Riley,Price,Non-Binary,Sophomore,MAJ014,2.9,2024-09-17 00:00:00,2028,95.9,Good,Full,Active
S01480,Drew,Bennett,Male,Senior,MAJ017,2.63,2022-08-18 00:00:00,2026,93.64,Good,None,Active
S01481,Reese,Hayes,Non-Binary,Sophomore,MAJ016,3.17,2024-10-14 00:00:00,2028,93.21,Good,Partial,Active
S01482,Blake,Price,Female,Senior,MAJ017,3.13,2022-08-26 00:00:00,2026,90.29,,Partial,Active
S01483,Blake,Bennett,Female,Freshman,MAJ015,3.58,2025-09-24 00:00:00,2029,83.06,Good,Partial,Graduated
S01484,Drew,Reed,Non-Binary,Freshman,MAJ006,2.8,2025-08-22 00:00:00,2029,75.87,Good,None,Active
S01485,Drew,Reed,Male,Freshman,MAJ021,2.97,2025-08-07 00:00:00,2029,100.0,Good,Partial,Graduated
S01486,Quinn,Cooper,Male,Sophomore,MAJ008,2.6,2024-09-27 00:00:00,2028,80.59,Good,Partial,Active
S01487,Riley,Ward,Female,Sophomore,MAJ009,3.98,2024-10-10 00:00:00,2028,79.13,Honors,None,Active
S01488,Blake,Ward,Male,Sophomore,MAJ017,3.38,2024-10-08 00:00:00,2028,80.17,Good,None,Graduated
S01489,Alex,Wilson,Male,Freshman,MAJ005,3.11,2025-10-27 00:00:00,2029,75.78,Good,Partial,Active
S01490,Parker,Bennett,Female,Freshman,MAJ015,3.17,2025-10-13 00:00:00,2029,84.93,Good,None,Active
S01491,Quinn,Cooper,Non-Binary,Senior,MAJ021,2.12,2022-09-05 00:00:00,2026,93.4,Academic Warning,Full,Active
S01492,Cameron,Cooper,Male,Junior,MAJ009,3.57,2023-10-06 00:00:00,2027,77.58,Good,None,Active
S01493,Avery,Carter,Non-Binary,Senior,MAJ017,2.96,2022-10-26 00:00:00,2026,82.13,Good,None,Active
S01494,Reese,Reed,Female,Senior,MAJ006,2.84,2022-09-07 00:00:00,2026,74.1,Good,None,Active
S01495,Quinn,Foster,Female,Freshman,MAJ015,3.45,2025-08-20 00:00:00,2029,80.79,Good,Partial,Graduated
S01496,Cameron,Morgan,Non-Binary,Freshman,MAJ008,2.22,2025-10-05 00:00:00,2029,78.6,Academic Warning,Full,Active
S01497,Taylor,Parker,Non-Binary,Senior,MAJ005,2.95,2022-08-10 00:00:00,2026,80.04,Good,None,Active
S01498,Quinn,Ward,Male,Junior,MAJ007,1.96,2023-09-22 00:00:00,2027,87.26,Probation,None,Active
S01499,Alex,Hayes,Non-Binary,Freshman,MAJ017,3.19,2025-08-04 00:00:00,2029,100.0,Good,NONE,Active
S01500,Casey,Brooks,Female,Freshman,MAJ008,4.0,2025-08-03 00:00:00,2029,91.4,Honors,None,Active
S01117,Taylor,Collins,Non-Binary,Freshman,MAJ017,2.83,2025-09-05 00:00:00,2029,82.49,Good,Full,Active
S01369,Casey,Carter,Male,Junior,MAJ011,3.92,2023-09-18 00:00:00,2027,87.95,Honors,None,Active
S00423,Reese,Wilson,Female,Senior,MAJ019,3.78,2022-08-19 00:00:00,2026,-8.0,Honors,None,Active
S00414,Cameron,Collins,Female,Senior,MAJ010,2.09,2022-09-22 00:00:00,2026,83.48,Academic Warning,None,Active
S00452,Drew,Brooks,Female,Senior,MAJ023,3.23,2022-09-28 00:00:00,2026,89.65,Good,Partial,Active
S00862,Blake,Mitchell,Male,Junior,MAJ014,2.43,2023-10-10 00:00:00,2027,84.48,Academic Warning,None,Active
S01064,Jamie,Hayes,Male,Freshman,MAJ001,2.52,2025-08-26 00:00:00,2029,79.59, Good ,None,Active
S00742,Blake,Wilson,Male,Senior,MAJ023,3.52,2022-08-21 00:00:00,2026,89.65,Good,Full,Graduated
S01273,Alex,Carter,Female,Senior,MAJ019,2.62,2022-10-23 00:00:00,2026,95.84,Good,Full,Active
S00260,Parker,Carter,Female,Junior,MAJ009,3.27,2023-09-12 00:00:00,2027,83.87,Good,Partial,Active
S00889,Cameron,Price,Female,Freshman,MAJ004,3.12,2025-09-08 00:00:00,2029,78.68,Good,None,Active
S01433,Taylor,Mitchell,Female,Freshman,MAJ005,2.83,2025-08-08 00:00:00,2029,88.8,Good,None,Active
S00713,Jamie,Mitchell,Male,Junior,MAJ011,2.67,2023-08-16 00:00:00,2027,100.0,Good,Partial,Active
S01383,Avery,Ward,Female,Freshman,MAJ023,2.86,2025-09-12 00:00:00,2029,82.63,Good,Partial,Active
S00071,Riley,Mitchell,Non-Binary,Junior,MAJ011,2.37,2023-10-13 00:00:00,2027,76.14,Academic Warning,None,Active
S00579,Drew,Mitchell,Male,Junior,MAJ010,3.55,2023-08-22 00:00:00,2027,79.98,Good,Partial,Active
S01147,Casey,Ward,Non-Binary,Sophomore,MAJ024,3.2,2024-09-09 00:00:00,2028,82.29,Good,None,Withdrawn
S00383,Reese,Parker,Female,Junior,MAJ005,4.0,2023-08-03 00:00:00,2027,81.21,Honors,Full,Active
S00584,Jordan,Wilson,Non-Binary,Sophomore,MAJ007,2.88,2024-10-03 00:00:00,2028,93.66,Good,Partial,Active
S00967,Sam,Carter,Male, Junior ,MAJ001,3.18,2023-09-17 00:00:00,2027,83.29,Good,Partial,Active
S01174,Avery,Mitchell,Non-Binary,Freshman,MAJ007,2.49,2025-08-04 00:00:00,2029,90.39,Academic Warning,None,Active
S00176,Drew,Morgan,Non-Binary,Sophomore,MAJ006,2.57,2024-09-12 00:00:00,2028,75.0,Good,None,Active
S01085,Drew,Brooks,Female,Sophomore,MAJ007,3.59,2024-08-18 00:00:00,2028,87.38,Good,None,Active
